"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","DOC","TN_DOC","replicate","metadataID","comments","flag","updateID"
3,"FE_Inlet1_20200616_1035_Surface_0_Limno.Sample.20160505","FE","Inlet1",2020-06-16,2020-06-16 10:35:00,"Surface",0,0,69.9462503007518,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
3,"FE_Inlet1_20200616_1035_Surface_0_Limno.Sample.20160505","FE","Inlet1",2020-06-16,2020-06-16 10:35:00,"Surface",0,0,69.5551473257511,NA,2,"DOC.20110601","Sample labels duplicated for FE and WL on 6/16 and 6/23.No way to tell them apart, so duplicated samples (eg. 4 from FE PML, 4 from FE Hypo, etc.) were averaged and the average value was used for both 6/16 and 6/23.",NA,"tableDOC_2020.20201118"
3,"FE_Inlet1_20200616_1035_Surface_0_Limno.Sample.20160505","FE","Inlet1",2020-06-16,2020-06-16 10:35:00,"Surface",0,0,66.3911092938818,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
17,"PA_DeepHole_20200617_0920_PML_2_Limno.Sample.20160505","PA","DeepHole",2020-06-17,2020-06-17 09:20:00,"PML",0,2,4.35416541611034,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"PA_DeepHole_20200617_0920_PML_2_Limno.Sample.20160505","PA","DeepHole",2020-06-17,2020-06-17 09:20:00,"PML",0,2,4.55242463933176,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
17,"PA_DeepHole_20200617_0920_Hypo_5.5_Limno.Sample.20160505","PA","DeepHole",2020-06-17,2020-06-17 09:20:00,"Hypo",5.5,5.5,3.71434649670544,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"PA_DeepHole_20200617_0920_Hypo_5.5_Limno.Sample.20160505","PA","DeepHole",2020-06-17,2020-06-17 09:20:00,"Hypo",5.5,5.5,3.57995307868964,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
17,"PE_DeepHole_20200617_1038_PML_2_Limno.Sample.20160505","PE","DeepHole",2020-06-17,2020-06-17 10:38:00,"PML",0,2,5.2720047262893,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
17,"PE_DeepHole_20200617_1038_PML_2_Limno.Sample.20160505","PE","DeepHole",2020-06-17,2020-06-17 10:38:00,"PML",0,2,5.18358469313618,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"PE_DeepHole_20200617_1038_Hypo_9_Limno.Sample.20160505","PE","DeepHole",2020-06-17,2020-06-17 10:38:00,"Hypo",9,9,6.0526697102721,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
17,"PE_DeepHole_20200617_1038_Hypo_9_Limno.Sample.20160505","PE","DeepHole",2020-06-17,2020-06-17 10:38:00,"Hypo",9,9,7.52239676284815,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"MO_Inlet3_20200622_0905_Surface_0_Limno.Sample.20160505","MO","Inlet3",2020-06-22,2020-06-22 09:05:00,"Surface",0,0,46.7828573487739,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"MO_DeepHole_20200622_0905_PML_3.5_Limno.Sample.20160505","MO","DeepHole",2020-06-22,2020-06-22 09:05:00,"PML",0,3.5,15.244892107509,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"MO_DeepHole_20200622_0905_PML_3.5_Limno.Sample.20160505","MO","DeepHole",2020-06-22,2020-06-22 09:05:00,"PML",0,3.5,14.0804468773316,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"MO_DeepHole_20200622_0905_Hypo_7_Limno.Sample.20160505","MO","DeepHole",2020-06-22,2020-06-22 09:05:00,"Hypo",7,7,12.3505225935762,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"MO_DeepHole_20200622_0905_Hypo_7_Limno.Sample.20160505","MO","DeepHole",2020-06-22,2020-06-22 09:05:00,"Hypo",7,7,13.4433926255414,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"MO_Inlet1_20200622_0905_Surface_0_Limno.Sample.20160505","MO","Inlet1",2020-06-22,2020-06-22 09:05:00,"Surface",0,0,11.7201264562756,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"MO_Inlet1_20200622_0905_Surface_0_Limno.Sample.20160505","MO","Inlet1",2020-06-22,2020-06-22 09:05:00,"Surface",0,0,11.1037208441925,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"MO_Inlet2_20200622_0905_Surface_0_Limno.Sample.20160505","MO","Inlet2",2020-06-22,2020-06-22 09:05:00,"Surface",0,0,24.9511151519465,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"MO_Inlet2_20200622_0905_Surface_0_Limno.Sample.20160505","MO","Inlet2",2020-06-22,2020-06-22 09:05:00,"Surface",0,0,25.6606072007001,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"MO_Inlet3_20200622_0905_Surface_0_Limno.Sample.20160505","MO","Inlet3",2020-06-22,2020-06-22 09:05:00,"Surface",0,0,46.5972710664586,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"ME_DeepHole_20200624_0852_PML_1.5_Limno.Sample.20160505","ME","DeepHole",2020-06-24,2020-06-24 08:52:00,"PML",0,1.5,8.06131659477732,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"ME_DeepHole_20200624_0852_PML_1.5_Limno.Sample.20160505","ME","DeepHole",2020-06-24,2020-06-24 08:52:00,"PML",0,1.5,7.93041944482855,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
17,"ME_DeepHole_20200624_0852_Hypo_3_Limno.Sample.20160505","ME","DeepHole",2020-06-24,2020-06-24 08:52:00,"Hypo",3,3,14.2539279848833,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
17,"ME_DeepHole_20200624_0852_Hypo_3_Limno.Sample.20160505","ME","DeepHole",2020-06-24,2020-06-24 08:52:00,"Hypo",3,3,14.0764353916777,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"ME_Outlet_20200624_0852_Surface_0_Limno.Sample.20160505","ME","Outlet",2020-06-24,2020-06-24 08:52:00,"Surface",0,0,7.93786359363055,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"ME_Outlet_20200624_0852_Surface_0_Limno.Sample.20160505","ME","Outlet",2020-06-24,2020-06-24 08:52:00,"Surface",0,0,7.73983456610974,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"HB_DeepHole_20200624_1053_PML_0.5_Limno.Sample.20160505","HB","DeepHole",2020-06-24,2020-06-24 10:53:00,"PML",0,0.5,25.5202956281987,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"HB_DeepHole_20200624_1053_PML_0.5_Limno.Sample.20160505","HB","DeepHole",2020-06-24,2020-06-24 10:53:00,"PML",0,0.5,25.7659876782635,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"HB_DeepHole_20200624_1053_Hypo_4_Limno.Sample.20160505","HB","DeepHole",2020-06-24,2020-06-24 10:53:00,"Hypo",4,4,26.6822611336424,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"HB_DeepHole_20200624_1053_Hypo_4_Limno.Sample.20160505","HB","DeepHole",2020-06-24,2020-06-24 10:53:00,"Hypo",4,4,26.5448423722424,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"HB_Outlet_20200624_1053_Surface_0_Limno.Sample.20160505","HB","Outlet",2020-06-24,2020-06-24 10:53:00,"Surface",0,0,26.1238773064593,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"HB_Outlet_20200624_1053_Surface_0_Limno.Sample.20160505","HB","Outlet",2020-06-24,2020-06-24 10:53:00,"Surface",0,0,26.3145300535503,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"CR_DeepHole_20200625_1006_PML_2.5_Limno.Sample.20160505","CR","DeepHole",2020-06-25,2020-06-25 10:06:00,"PML",0,2.5,5.12099848092586,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"CR_DeepHole_20200625_1006_PML_2.5_Limno.Sample.20160505","CR","DeepHole",2020-06-25,2020-06-25 10:06:00,"PML",0,2.5,5.10951890020211,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"CR_DeepHole_20200625_1006_Hypo_11_Limno.Sample.20160505","CR","DeepHole",2020-06-25,2020-06-25 10:06:00,"Hypo",11,11,4.86526082383196,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
15,"CR_DeepHole_20200625_1006_Hypo_11_Limno.Sample.20160505","CR","DeepHole",2020-06-25,2020-06-25 10:06:00,"Hypo",11,11,5.09013523063917,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"CR_Outlet_20200625_1006_Surface_0_Limno.Sample.20160505","CR","Outlet",2020-06-25,2020-06-25 10:06:00,"Surface",0,0,4.88118906274508,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"CR_Outlet_20200625_1006_Surface_0_Limno.Sample.20160505","CR","Outlet",2020-06-25,2020-06-25 10:06:00,"Surface",0,0,4.93858636980643,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
17,"TU_DeepHole_20200625_1231_PML_1.5_Limno.Sample.20160505","TU","DeepHole",2020-06-25,2020-06-25 12:31:00,"PML",0,1.5,8.53613582995721,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"TU_DeepHole_20200625_1231_PML_1.5_Limno.Sample.20160505","TU","DeepHole",2020-06-25,2020-06-25 12:31:00,"PML",0,1.5,8.27016803125937,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
17,"TU_DeepHole_20200625_1231_Hypo_7_Limno.Sample.20160505","TU","DeepHole",2020-06-25,2020-06-25 12:31:00,"Hypo",7,7,10.264477846012,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"TU_DeepHole_20200625_1231_Hypo_7_Limno.Sample.20160505","TU","DeepHole",2020-06-25,2020-06-25 12:31:00,"Hypo",7,7,9.90934878481769,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
17,"WA_DeepHole_20200629_0854_PML_1_Limno.Sample.20160505","WA","DeepHole",2020-06-29,2020-06-29 08:54:00,"PML",0,1,10.5208802330091,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"WA_DeepHole_20200629_0854_PML_1_Limno.Sample.20160505","WA","DeepHole",2020-06-29,2020-06-29 08:54:00,"PML",0,1,8.8882306301846,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
17,"WA_DeepHole_20200629_0854_Hypo_3.5_Limno.Sample.20160505","WA","DeepHole",2020-06-29,2020-06-29 08:54:00,"Hypo",3.5,3.5,9.10935795741603,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
17,"WA_DeepHole_20200629_0854_Hypo_3.5_Limno.Sample.20160505","WA","DeepHole",2020-06-29,2020-06-29 08:54:00,"Hypo",3.5,3.5,8.38656777087555,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200630_0958_PML_1_Limno.Sample.20160505","WL","DeepHole",2020-06-30,2020-06-30 09:58:00,"PML",0,1,7.04639047958031,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200630_0958_PML_1_Limno.Sample.20160505","WL","DeepHole",2020-06-30,2020-06-30 09:58:00,"PML",0,1,6.90174977892319,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200630_0958_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-06-30,2020-06-30 09:58:00,"Hypo",8,8,7.20350917022797,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200630_0958_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-06-30,2020-06-30 09:58:00,"Hypo",8,8,7.52002266667225,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
3,"FE_DeepHole_20200630_1130_PML_1_Limno.Sample.20160505","FE","DeepHole",2020-06-30,2020-06-30 11:30:00,"PML",0,1,12.973296132011,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
3,"FE_DeepHole_20200630_1130_PML_1_Limno.Sample.20160505","FE","DeepHole",2020-06-30,2020-06-30 11:30:00,"PML",0,1,12.4757428939241,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
3,"FE_DeepHole_20200630_1130_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-06-30,2020-06-30 11:30:00,"Hypo",8,8,15.5412237836955,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
3,"FE_DeepHole_20200630_1130_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-06-30,2020-06-30 11:30:00,"Hypo",8,8,15.9635551131763,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"CB_DeepHole_20200701_0909_PML_0.5_Limno.Sample.20160505","CB","DeepHole",2020-07-01,2020-07-01 09:09:00,"PML",0,0.5,17.9313748879035,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"CB_DeepHole_20200701_0909_PML_0.5_Limno.Sample.20160505","CB","DeepHole",2020-07-01,2020-07-01 09:09:00,"PML",0,0.5,17.7847489564951,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
17,"CB_DeepHole_20200701_0909_Hypo_3_Limno.Sample.20160505","CB","DeepHole",2020-07-01,2020-07-01 09:09:00,"Hypo",3,3,21.3729700288586,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
17,"CB_DeepHole_20200701_0909_Hypo_3_Limno.Sample.20160505","CB","DeepHole",2020-07-01,2020-07-01 09:09:00,"Hypo",3,3,21.007263041957,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"BO_DeepHole_20200701_1041_PML_0.25_Limno.Sample.20160505","BO","DeepHole",2020-07-01,2020-07-01 10:41:00,"PML",0,0.25,17.3104982478537,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
17,"BO_DeepHole_20200701_1041_PML_0.25_Limno.Sample.20160505","BO","DeepHole",2020-07-01,2020-07-01 10:41:00,"PML",0,0.25,18.103743418832,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"BO_DeepHole_20200701_1041_Hypo_2_Limno.Sample.20160505","BO","DeepHole",2020-07-01,2020-07-01 10:41:00,"Hypo",2,2,19.4901592354497,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
17,"BO_DeepHole_20200701_1041_Hypo_2_Limno.Sample.20160505","BO","DeepHole",2020-07-01,2020-07-01 10:41:00,"Hypo",2,2,21.149708812511,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"NG_DeepHole_20200703_0920_PML_0.25_Limno.Sample.20160505","NG","DeepHole",2020-07-03,2020-07-03 09:20:00,"PML",0,0.25,30.1542954943496,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
17,"NG_DeepHole_20200703_0920_PML_0.25_Limno.Sample.20160505","NG","DeepHole",2020-07-03,2020-07-03 09:20:00,"PML",0,0.25,29.5231460249083,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"NG_DeepHole_20200703_0920_Hypo_4_Limno.Sample.20160505","NG","DeepHole",2020-07-03,2020-07-03 09:20:00,"Hypo",4,4,41.1051742190337,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"NG_DeepHole_20200703_0920_Hypo_4_Limno.Sample.20160505","NG","DeepHole",2020-07-03,2020-07-03 09:20:00,"Hypo",4,4,45.9630466724261,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
15,"MO_DeepHole_20200706_0901_PML_0.5_Limno.Sample.20160505","MO","DeepHole",2020-07-06,2020-07-06 09:01:00,"PML",0,0.5,14.325438924635,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
15,"MO_DeepHole_20200706_0901_PML_0.5_Limno.Sample.20160505","MO","DeepHole",2020-07-06,2020-07-06 09:01:00,"PML",0,0.5,16.3383547070032,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"MO_DeepHole_20200706_0901_Hypo_3.5_Limno.Sample.20160505","MO","DeepHole",2020-07-06,2020-07-06 09:01:00,"Hypo",3.5,3.5,13.6024570693266,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"MO_DeepHole_20200706_0901_Hypo_3.5_Limno.Sample.20160505","MO","DeepHole",2020-07-06,2020-07-06 09:01:00,"Hypo",3.5,3.5,12.0393376283664,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
15,"MO_Inlet1_20200706_0901_Surface_0_Limno.Sample.20160505","MO","Inlet1",2020-07-06,2020-07-06 09:01:00,"Surface",0,0,24.2610504041757,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
15,"MO_Inlet1_20200706_0901_Surface_0_Limno.Sample.20160505","MO","Inlet1",2020-07-06,2020-07-06 09:01:00,"Surface",0,0,26.3774685918415,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"MO_Inlet2_20200706_0901_Surface_0_Limno.Sample.20160505","MO","Inlet2",2020-07-06,2020-07-06 09:01:00,"Surface",0,0,11.916848784438,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"MO_Inlet2_20200706_0901_Surface_0_Limno.Sample.20160505","MO","Inlet2",2020-07-06,2020-07-06 09:01:00,"Surface",0,0,9.59002785879983,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200707_1000_PML_1_Limno.Sample.20160505","WL","DeepHole",2020-07-07,2020-07-07 10:00:00,"PML",0,1,6.89945338957533,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200707_1000_PML_1_Limno.Sample.20160505","WL","DeepHole",2020-07-07,2020-07-07 10:00:00,"PML",0,1,6.74250616906518,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200707_1000_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-07-07,2020-07-07 10:00:00,"Hypo",8,8,6.62152591693016,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
