"lakeID","siteID","sampleID","dayOfYear","dateSet","dateSample","dateTimeSet","dateTimeSample","crew","gear","sampleGroup","effort","effortUnits","distanceShocked","useCPUE","useSampleMarkRecap","comments","metadataID","updateID"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190611_2335_BE_FishscapesSurvey.1.5mile.20180607",162,2019-06-11,2019-06-11,2019-06-11 22:50:00,2019-06-11 23:35:00,"DS, MS, FF","BE","2019_fishscapes_survey",0.75,"electrofishing_hours","1.5","yes","yes","windy","FishscapesSurvey.1.5mile.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190612_0015_BE_FishscapesSurvey.0.5mile.20180606",163,2019-06-12,2019-06-12,2019-06-12 00:00:00,2019-06-12 00:15:00,"DS, MS, FF","BE","2019_fishscapes_survey",0.25,"electrofishing_hours","0.5","yes","yes",NA,"FishscapesSurvey.0.5mile.20180606","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190612_0130_BE_FishscapesSurvey.1.5mile.20180607",163,2019-06-12,2019-06-12,2019-06-12 00:45:00,2019-06-12 01:30:00,"DS, MS, FF","BE","2019_fishscapes_survey",0.75,"electrofishing_hours","1.5","yes","yes",NA,"FishscapesSurvey.1.5mile.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190613_1005_AN_Fishscapes.Angling.20180625",164,2019-06-13,2019-06-13,2019-06-13 07:05:00,2019-06-13 10:05:00,"AL,ALK,JC","AN","2019_fishscapes_survey",3,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190623_2235_BE_FishscapesSurvey.hotBassLap.20180607",174,2019-06-23,2019-06-23,2019-06-23 22:10:00,2019-06-23 22:35:00,"AL,AS,CD","BE","2019_fishscapes_survey",0.42,"electrofishing_hours","0.75","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190624_0140_BE_FishscapesSurvey.hotBassLap.20180607",175,2019-06-24,2019-06-24,2019-06-24 00:45:00,2019-06-24 01:40:00,"AL,AS,CD","BE","2019_fishscapes_survey",0.92,"electrofishing_hours","1.86","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190624_0315_BE_FishscapesSurvey.hotBassLap.20180607",175,2019-06-24,2019-06-24,2019-06-24 02:05:00,2019-06-24 03:15:00,"AL,AS,CD","BE","2019_fishscapes_survey",1.17,"electrofishing_hours","2.93","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190624_2338_BE_FishscapesSurvey.hotBassLap.20180607",175,2019-06-24,2019-06-24,2019-06-24 23:10:00,2019-06-24 23:38:00,"AL,AS,CD","BE","2019_fishscapes_survey",0.47,"electrofishing_hours","1.86","yes","yes","stopped for 42 minutes because of rain","FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190625_2310_BE_FishscapesSurvey.hotBassLap.20180607",176,2019-06-25,2019-06-25,2019-06-25 22:10:00,2019-06-25 23:10:00,"AS,AL,CD","BE","2019_fishscapes_survey",1,"electrofishing_hours","1.78","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190626_0045_BE_FishscapesSurvey.hotBassLap.20180607",177,2019-06-25,2019-06-26,2019-06-25 23:45:00,2019-06-26 00:45:00,"AS,AL,CD","BE","2019_fishscapes_survey",1,"electrofishing_hours","1.6","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190626_0200_BE_FishscapesSurvey.hotBassLap.20180607",177,2019-06-26,2019-06-26,2019-06-26 01:00:00,2019-06-26 02:00:00,"AS,AL,CD","BE","2019_fishscapes_survey",1,"electrofishing_hours","1.76","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190626_0255_BE_FishscapesSurvey.hotBassLap.20180607",177,2019-06-26,2019-06-26,2019-06-26 02:25:00,2019-06-26 02:55:00,"AS,AL,CD","BE","2019_fishscapes_survey",0.5,"electrofishing_hours","0.93","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190702_0340_BE_FishscapesSurvey.hotBassLap.20180607",183,2019-07-02,2019-07-02,2019-07-02 03:05:00,2019-07-02 03:40:00,"DS, MS, JC","BE","2019_fishscapes_survey",0.58,"electrofishing_hours","1","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190702_2310_BE_FishscapesSurvey.hotBassLap.20180607",183,2019-07-02,2019-07-02,2019-07-02 22:50:00,2019-07-02 23:10:00,"DS, MS, JC","BE","2019_fishscapes_survey",0.33,"electrofishing_hours","1.17","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190703_0025_BE_FishscapesSurvey.hotBassLap.20180607",184,2019-07-02,2019-07-03,2019-07-02 23:30:00,2019-07-03 00:25:00,"DS, MS, JC","BE","2019_fishscapes_survey",0.92,"electrofishing_hours","1.54","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190703_0135_BE_FishscapesSurvey.hotBassLap.20180607",184,2019-07-03,2019-07-03,2019-07-03 00:41:00,2019-07-03 01:35:00,"DS, MS, JC","BE","2019_fishscapes_survey",0.9,"electrofishing_hours","1.5","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190703_0305_BE_FishscapesSurvey.hotBassLap.20180607",184,2019-07-03,2019-07-03,2019-07-03 01:55:00,2019-07-03 03:05:00,"DS, MS, JC","BE","2019_fishscapes_survey",1.17,"electrofishing_hours","2.11","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190711_2320_BE_FishscapesSurvey.hotBassLap.20180607",192,2019-07-11,2019-07-11,2019-07-11 22:25:00,2019-07-11 23:20:00,"DS, MS, JC","BE","2019_fishscapes_survey",0.92,"electrofishing_hours","1.6","yes","yes","3 recaps first round WAYHO","FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190712_0050_BE_FishscapesSurvey.hotBassLap.20180607",193,2019-07-11,2019-07-12,2019-07-11 23:35:00,2019-07-12 00:50:00,"DS, MS, JC","BE","2019_fishscapes_survey",1.25,"electrofishing_hours","1.89","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190712_0210_BE_FishscapesSurvey.hotBassLap.20180607",193,2019-07-12,2019-07-12,2019-07-12 01:05:00,2019-07-12 02:10:00,"DS, MS, JC","BE","2019_fishscapes_survey",0.996666667,"electrofishing_hours","1.59","yes","yes","break from 0123 to 0128","FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190712_0250_BE_FishscapesSurvey.hotBassLap.20180607",193,2019-07-12,2019-07-12,2019-07-12 02:20:00,2019-07-12 02:50:00,"DS, MS, JC","BE","2019_fishscapes_survey",0.5,"electrofishing_hours","0.88","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190714_1545_AN_Fishscapes.Angling.20180625",195,2019-07-14,2019-07-14,2019-07-14 13:45:00,2019-07-14 15:45:00,"JC, CI","AN","2019_fishscapes_survey",1.666666667,"angler_hours","0","yes","yes","break 1405 to 1425","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190714_1850_AN_Fishscapes.Angling.20180625",195,2019-07-14,2019-07-14,2019-07-14 16:40:00,2019-07-14 18:50:00,"JC, AL, ALK","AN","2019_fishscapes_survey",2.17,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190714_2005_AN_Fishscapes.Angling.20180625",195,2019-07-14,2019-07-14,2019-07-14 19:15:00,2019-07-14 20:05:00,"AL, ALK","AN","2019_fishscapes_survey",0.83,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190716_1540_AN_Fishscapes.Angling.20180625",197,2019-07-16,2019-07-16,2019-07-16 13:30:00,2019-07-16 15:40:00,"JC, CI","AN","2019_fishscapes_survey",1.586666667,"angler_hours","0","yes","yes","break from 1415 to 1450","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190716_1900_AN_Fishscapes.Angling.20180625",197,2019-07-16,2019-07-16,2019-07-16 16:30:00,2019-07-16 19:00:00,"AL, ALK, JC","AN","2019_fishscapes_survey",2.333333333,"angler_hours","0","yes","yes","break 1700 to 1710","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190716_2025_AN_Fishscapes.Angling.20180625",197,2019-07-16,2019-07-16,2019-07-16 19:30:00,2019-07-16 20:25:00,"AL, CI, JC","AN","2019_fishscapes_survey",0.92,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190806_1000_AN_Fishscapes.Angling.20180625",218,2019-08-06,2019-08-06,2019-08-06 06:05:00,2019-08-06 10:00:00,"AT, FF, ALK","AN","2019_fishscapes_survey",3.92,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WB","WB_WholeShoreline","WB_WholeShoreline_20190609_0800_AN_Fishscapes.Angling.20180625",160,2019-06-09,2019-06-09,2019-06-09 05:45:00,2019-06-09 08:00:00,"AS","AN","2019_fishscapes_survey",2.25,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WB","WB_WholeShoreline","WB_WholeShoreline_20190609_0945_AN_Fishscapes.Angling.20180625",160,2019-06-09,2019-06-09,2019-06-09 08:10:00,2019-06-09 09:45:00,"AT","AN","2019_fishscapes_survey",1.58,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WB","WB_WholeShoreline","WB_WholeShoreline_20190609_0948_AN_Fishscapes.Angling.20180625",160,2019-06-09,2019-06-09,2019-06-09 05:45:00,2019-06-09 09:48:00,"AMK,CD","AN","2019_fishscapes_survey",4.05,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WB","WB_WholeShoreline","WB_WholeShoreline_20190609_1037_AN_Fishscapes.Angling.20180625",160,2019-06-09,2019-06-09,2019-06-09 09:45:00,2019-06-09 10:37:00,"AMK","AN","2019_fishscapes_survey",0.87,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WB","WB_WholeShoreline","WB_WholeShoreline_20190609_1315_AN_Fishscapes.Angling.20180625",160,2019-06-09,2019-06-09,2019-06-09 11:40:00,2019-06-09 13:15:00,"AS","AN","2019_fishscapes_survey",1.58,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WB","WB_WholeShoreline","WB_WholeShoreline_20190609_1316_AN_Fishscapes.Angling.20180625",160,2019-06-09,2019-06-09,2019-06-09 09:45:00,2019-06-09 13:16:00,"AT,CD","AN","2019_fishscapes_survey",3.5,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WB","WB_WholeShoreline","WB_WholeShoreline_20190702_1630_AN_Fishscapes.Angling.20180625",183,2019-07-02,2019-07-02,2019-07-02 14:20:00,2019-07-02 16:30:00,"CD, CI, FF","AN","2019_fishscapes_survey",2.17,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WB","WB_WholeShoreline","WB_WholeShoreline_20190702_2045_AN_Fishscapes.Angling.20180625",183,2019-07-02,2019-07-02,2019-07-02 16:45:00,2019-07-02 20:45:00,"CD, CI, AMK","AN","2019_fishscapes_survey",4,"angler_hours","0","yes","yes","bass 25 accidental release","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WB","WB_WholeShoreline","WB_WholeShoreline_20190722_0045_BE_FishscapesSurvey.0.5mile.20180606",203,2019-07-22,2019-07-22,2019-07-22 00:25:00,2019-07-22 00:45:00,"AL, FF, CD","BE","2019_fishscapes_survey",0.33,"electrofishing_hours","0.74","yes","yes",NA,"FishscapesSurvey.0.5mile.20180606","sampleFishInfo.20201124"
"WB","WB_WholeShoreline","WB_WholeShoreline_20190803_0940_AN_Fishscapes.Angling.20180625",215,2019-08-03,2019-08-03,2019-08-03 05:45:00,2019-08-03 09:40:00,"ALK, CM","AN","2019_fishscapes_survey",3.92,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WB","WB_WholeShoreline","WB_WholeShoreline_20190803_1200_AN_Fishscapes.Angling.20180625",215,2019-08-03,2019-08-03,2019-08-03 09:50:00,2019-08-03 12:00:00,"CM, AT","AN","2019_fishscapes_survey",1.58,"angler_hours","0","yes","yes","break 1100 to 1120 and 1135 to 1150","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WN","WN_WholeShoreline","WN_WholeShoreline_20190609_0935_AN_Fishscapes.Angling.20180625",160,2019-06-09,2019-06-09,2019-06-09 05:45:00,2019-06-09 09:35:00,"JC,AL,ALK","AN","2019_fishscapes_survey",3.83,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WN","WN_WholeShoreline","WN_WholeShoreline_20190609_1120_AN_Fishscapes.Angling.20180625",160,2019-06-09,2019-06-09,2019-06-09 10:04:00,2019-06-09 11:20:00,"ALK,JC,CI","AN","2019_fishscapes_survey",1.27,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WN","WN_WholeShoreline","WN_WholeShoreline_20190617_1513_AN_Fishscapes.Angling.20180625",168,2019-06-17,2019-06-17,2019-06-17 13:59:00,2019-06-17 15:13:00,"AMK, CI, FF","AN","2019_fishscapes_survey",1.23,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WN","WN_WholeShoreline","WN_WholeShoreline_20190617_2000_AN_Fishscapes.Angling.20180625",168,2019-06-17,2019-06-17,2019-06-17 16:42:00,2019-06-17 20:00:00,"AK,MS,FF","AN","2019_fishscapes_survey",3.3,"angler_hours","0","yes","yes","Barren bass lake RIP","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WN","WN_WholeShoreline","WN_WholeShoreline_20190617_2050_AN_Fishscapes.Angling.20180625",168,2019-06-17,2019-06-17,2019-06-17 20:00:00,2019-06-17 20:50:00,"AMK, MS, CI ","AN","2019_fishscapes_survey",0.83,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WN","WN_WholeShoreline","WN_WholeShoreline_20190716_1535_AN_Fishscapes.Angling.20180625",197,2019-07-16,2019-07-16,2019-07-16 14:00:00,2019-07-16 15:35:00,"AMK, DS, MS","AN","2019_fishscapes_survey",1.58,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WN","WN_WholeShoreline","WN_WholeShoreline_20190716_1645_AN_Fishscapes.Angling.20180625",197,2019-07-16,2019-07-16,2019-07-16 15:45:00,2019-07-16 16:45:00,"DS, MS, AT","AN","2019_fishscapes_survey",1,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WN","WN_WholeShoreline","WN_WholeShoreline_20190716_2040_AN_Fishscapes.Angling.20180625",197,2019-07-16,2019-07-16,2019-07-16 16:45:00,2019-07-16 20:40:00,"DS, MS, AT","AN","2019_fishscapes_survey",3.336666667,"angler_hours","0","yes","yes","break 1840 to 1915","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WN","WN_WholeShoreline","WN_WholeShoreline_20190719_0945_AN_Fishscapes.Angling.20180625",200,2019-07-19,2019-07-19,2019-07-19 08:00:00,2019-07-19 09:45:00,"AMK, ALK, CI","AN","2019_fishscapes_survey",1.75,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"AQ","AQ_WholeShoreline","AQ_WholeShoreline_20190806_0137_BE_FishscapesSurvey.hotBassLap.20180607",218,2019-08-06,2019-08-06,2019-08-06 00:40:00,2019-08-06 01:37:00,"DS,MS,KW,CL","BE","2019_fishscapes_survey",0.95,"electrofishing_hours","1.5","yes","yes","Danny does not like the envelopes for spin ing so he does not wanna be data recorder and said Mary is so good at envelopes","FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"BK","BK_WholeShoreline","BK_WholeShoreline_20190810_1010_AN_Fishscapes.Angling.20180625",222,2019-08-10,2019-08-10,2019-08-10 06:10:00,2019-08-10 10:10:00,"ALK, CI, MS","AN","2019_fishscapes_survey",4,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"BK","BK_WholeShoreline","BK_WholeShoreline_20190810_2015_AN_Fishscapes.Angling.20180625",222,2019-08-10,2019-08-10,2019-08-10 16:15:00,2019-08-10 20:15:00,"ALK, CI, MS","AN","2019_fishscapes_survey",4,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"DY","DY_WholeShoreline","DY_WholeShoreline_20190811_1931_AN_Fishscapes.Angling.20180625",223,2019-08-11,2019-08-11,2019-08-11 16:00:00,2019-08-11 19:31:00,"AL, AT","AN","2019_fishscapes_survey",3.436666667,"angler_hours","0","yes","yes","break 1755 to 1800 and stop early due to rain","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"HT","HT_WholeShoreline","HT_WholeShoreline_20190808_2005_AN_Fishscapes.Angling.20180625",220,2019-08-08,2019-08-08,2019-08-08 16:05:00,2019-08-08 20:05:00,"CI, AMK, FF","AN","2019_fishscapes_survey",4,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"HT","HT_WholeShoreline","HT_WholeShoreline_20190809_1005_AN_Fishscapes.Angling.20180625",221,2019-08-09,2019-08-09,2019-08-09 06:05:00,2019-08-09 10:05:00,"CI, AMK, FF","AN","2019_fishscapes_survey",3.883333333,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"ID","ID_WholeShoreline","ID_WholeShoreline_20190809_2015_AN_Fishscapes.Angling.20180625",221,2019-08-09,2019-08-09,2019-08-09 16:15:00,2019-08-09 20:15:00,"CD, CM","AN","2019_fishscapes_survey",3.75,"angler_hours","0","yes","yes","15 min break from 1755 to 1810","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"LE","LE_WholeShoreline","LE_WholeShoreline_20190810_1555_AN_Fishscapes.Angling.20180625",222,2019-08-10,2019-08-10,2019-08-10 13:35:00,2019-08-10 15:55:00,"AMK, AT","AN","2019_fishscapes_survey",2.33,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"LE","LE_WholeShoreline","LE_WholeShoreline_20190810_1850_AN_Fishscapes.Angling.20180625",222,2019-08-10,2019-08-10,2019-08-10 16:20:00,2019-08-10 18:50:00,"AL, AT","AN","2019_fishscapes_survey",2.116666667,"angler_hours","0","yes","yes","break 1632 to 1640 and 1720 to 1735","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"LE","LE_WholeShoreline","LE_WholeShoreline_20190810_2010_AN_Fishscapes.Angling.20180625",222,2019-08-10,2019-08-10,2019-08-10 19:15:00,2019-08-10 20:10:00,"AMK, AL","AN","2019_fishscapes_survey",0.92,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"LV","LV_WholeShoreline","LV_WholeShoreline_20190812_2000_AN_Fishscapes.Angling.20180625",224,2019-08-12,2019-08-12,2019-08-12 16:00:00,2019-08-12 20:00:00,"AMK, ALK, MS","AN","2019_fishscapes_survey",2.916666667,"angler_hours","0","yes","yes","break 1710 to 1755 and 1835 to 1855","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"MK","MK_WholeShoreline","MK_WholeShoreline_20190811_1025_AN_Fishscapes.Angling.20180625",223,2019-08-11,2019-08-11,2019-08-11 06:25:00,2019-08-11 10:25:00,"ALK, CI, MS","AN","2019_fishscapes_survey",4,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"MK","MK_WholeShoreline","MK_WholeShoreline_20190811_2005_AN_Fishscapes.Angling.20180625",223,2019-08-11,2019-08-11,2019-08-11 16:05:00,2019-08-11 20:05:00,"ALK, CI, MS","AN","2019_fishscapes_survey",4,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"SM","SM_WholeShoreline","SM_WholeShoreline_20190808_0115_BE_FishscapesSurvey.0.5mile.20180606",220,2019-08-08,2019-08-08,2019-08-08 01:00:00,2019-08-08 01:15:00,"DS, MS, ALK","BE","2019_fishscapes_survey",0.33,"electrofishing_hours","0.5","yes","yes",NA,"FishscapesSurvey.0.5mile.20180606","sampleFishInfo.20201124"
"SM","SM_WholeShoreline","SM_WholeShoreline_20190808_0210_BE_FishscapesSurvey.1.5mile.20180607",220,2019-08-08,2019-08-08,2019-08-08 01:25:00,2019-08-08 02:10:00,"DS, MS, ALK","BE","2019_fishscapes_survey",0.75,"electrofishing_hours","1.5","yes","yes",NA,"FishscapesSurvey.1.5mile.20180607","sampleFishInfo.20201124"
"SM","SM_WholeShoreline","SM_WholeShoreline_20190808_0235_BE_FishscapesSurvey.0.5mile.20180606",220,2019-08-08,2019-08-08,2019-08-08 02:20:00,2019-08-08 02:35:00,"DS, ALK, MS","BE","2019_fishscapes_survey",0.25,"electrofishing_hours","0.6","yes","yes","danny and mary last day","FishscapesSurvey.0.5mile.20180606","sampleFishInfo.20201124"
"SM","SM_WholeShoreline","SM_WholeShoreline_20190808_2330_BE_FishscapesSurvey.0.5mile.20180606",220,2019-08-08,2019-08-08,2019-08-08 23:15:00,2019-08-08 23:30:00,"DS, MS, ALK","BE","2019_fishscapes_survey",0.25,"electrofishing_hours","0.5","yes","yes",NA,"FishscapesSurvey.0.5mile.20180606","sampleFishInfo.20201124"
"SM","SM_WholeShoreline","SM_WholeShoreline_20190809_0055_BE_FishscapesSurvey.1.5mile.20180607",221,2019-08-09,2019-08-09,2019-08-09 00:15:00,2019-08-09 00:55:00,"DS, MS, ALK","BE","2019_fishscapes_survey",0.67,"electrofishing_hours","1.5","yes","yes",NA,"FishscapesSurvey.1.5mile.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190807_2220_BE_FishscapesSurvey.hotBassLap.20180607",219,2019-08-07,2019-08-07,2019-08-07 21:30:00,2019-08-07 22:20:00,"DS, MS, AT","BE","2019_fishscapes_survey",0.83,"electrofishing_hours","1.5","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190807_2320_BE_FishscapesSurvey.hotBassLap.20180607",219,2019-08-07,2019-08-07,2019-08-07 22:35:00,2019-08-07 23:20:00,"DS, MS, AT","BE","2019_fishscapes_survey",0.75,"electrofishing_hours","1.52","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190808_0020_BE_FishscapesSurvey.hotBassLap.20180607",220,2019-08-07,2019-08-08,2019-08-07 23:35:00,2019-08-08 00:20:00,"DS, MS, AT","BE","2019_fishscapes_survey",0.75,"electrofishing_hours","1.5","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"UG","UG_WholeShoreline","UG_WholeShoreline_20190808_0120_BE_FishscapesSurvey.hotBassLap.20180607",220,2019-08-08,2019-08-08,2019-08-08 00:30:00,2019-08-08 01:20:00,"DS, MS, AT","BE","2019_fishscapes_survey",0.83,"electrofishing_hours","1.43","yes","yes","hoping for the hottest of bass laps but not many fish sad","FishscapesSurvey.hotBassLap.20180607","sampleFishInfo.20201124"
"WB","WB_WholeShoreline","WB_WholeShoreline_20190811_1610_AN_Fishscapes.Angling.20180625",223,2019-08-11,2019-08-11,2019-08-11 13:50:00,2019-08-11 16:10:00,"AL, CM, AT","AN","2019_fishscapes_survey",2.163333333,"angler_hours","0","yes","yes","break 1510 to 1520","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"WB","WB_WholeShoreline","WB_WholeShoreline_20190811_2000_AN_Fishscapes.Angling.20180625",223,2019-08-11,2019-08-11,2019-08-11 16:20:00,2019-08-11 20:00:00,"CM, AT, AMK","AN","2019_fishscapes_survey",3.086666667,"angler_hours","0","yes","yes","break from 1725 to 1735and 1800 to 1825","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"BY","BY_WholeShoreline","BY_WholeShoreline_20190813_1505_AN_Fishscapes.Angling.20180625",225,2019-08-13,2019-08-13,2019-08-13 13:35:00,2019-08-13 15:05:00,"MS, ALK","AN","2019_fishscapes_survey",1.5,"angler_hours","0","yes","yes","cloudy and windy","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"BY","BY_WholeShoreline","BY_WholeShoreline_20190813_2015_AN_Fishscapes.Angling.20180625",225,2019-08-13,2019-08-13,2019-08-13 16:15:00,2019-08-13 20:15:00,"MS, ALK","AN","2019_fishscapes_survey",3.833333333,"angler_hours","0","yes","yes","break from 1825 to 1835 and mary last day","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
"LT","LT_WholeShoreline","LT_WholeShoreline_20190722_2355_BE_FishscapesSurvey.1.5mile.20180607",203,2019-07-22,2019-07-22,2019-07-22 22:50:00,2019-07-22 23:55:00,"AL, FF, CD","BE","2019_fishscapes_survey",1.08,"electrofishing_hours",NA,"yes","yes","Map my run did not restart so distance not accurate but time is and stopped at 2 boat piers along leaner shoreline opposite boat launch USE TIME CPUE BUT NOT DIST","FishscapesSurvey.1.5mile.20180607","sampleFishInfo.20201124"
"LT","LT_WholeShoreline","LT_WholeShoreline_20190815_1000_AN_Fishscapes.Angling.20180625",227,2019-08-15,2019-08-15,2019-08-15 06:00:00,2019-08-15 10:00:00,"AMK, CM, MS","AN","2019_fishscapes_survey",3.5,"angler_hours","0","yes","yes","break 750 to 820 for boat count","Fishscapes.Angling.20180625","sampleFishInfo.20201124"
