[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Vial	Excluded	Inj. Vol.	
Unknown	NPOC	255	255	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 5:25:14 PM	1	2	NPOC	45.01	44.74	16.25	16.15	NPOC:16.15mg/L	NPOC:16.15mg/L	27	0	50	
Unknown	NPOC	255	255	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 5:27:56 PM	1	3	NPOC	44.33	44.74	15.99	16.15	NPOC:16.15mg/L	NPOC:16.15mg/L	27	0	50	
Unknown	NPOC	238	238	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 5:33:26 PM	1	1	NPOC	211.1	210.6	78.40	78.20	NPOC:78.20mg/L	NPOC:78.20mg/L	28	0	50	
Unknown	NPOC	238	238	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 5:36:20 PM	1	2	NPOC	211.4	210.6	78.51	78.20	NPOC:78.20mg/L	NPOC:78.20mg/L	28	0	50	
Unknown	NPOC	238	238	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 5:39:21 PM	1	3	NPOC	209.2	210.6	77.69	78.20	NPOC:78.20mg/L	NPOC:78.20mg/L	28	0	50	
Unknown	NPOC	186	186	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 5:44:34 PM	1	1	NPOC	36.03	34.40	12.89	12.28	NPOC:12.28mg/L	NPOC:12.28mg/L	29	1	50	
Unknown	NPOC	186	186	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 5:47:21 PM	1	2	NPOC	34.74	34.40	12.40	12.28	NPOC:12.28mg/L	NPOC:12.28mg/L	29	0	50	
Unknown	NPOC	186	186	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 5:50:06 PM	1	3	NPOC	34.34	34.40	12.25	12.28	NPOC:12.28mg/L	NPOC:12.28mg/L	29	0	50	
Unknown	NPOC	186	186	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 5:52:50 PM	1	4	NPOC	34.11	34.40	12.17	12.28	NPOC:12.28mg/L	NPOC:12.28mg/L	29	0	50	
Unknown	NPOC	353	353	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 5:57:59 PM	1	1	NPOC	13.23	13.11	4.355	4.309	NPOC:4.309mg/L	NPOC:4.309mg/L	30	0	50	
Unknown	NPOC	353	353	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:00:24 PM	1	2	NPOC	13.16	13.11	4.329	4.309	NPOC:4.309mg/L	NPOC:4.309mg/L	30	0	50	
Unknown	NPOC	353	353	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:02:59 PM	1	3	NPOC	12.93	13.11	4.243	4.309	NPOC:4.309mg/L	NPOC:4.309mg/L	30	0	50	
Unknown	NPOC	272	272	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:12:02 PM	1	1	NPOC	20.84	20.80	7.203	7.188	NPOC:7.188mg/L	NPOC:7.188mg/L	31	0	50	
Unknown	NPOC	272	272	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:14:41 PM	1	2	NPOC	21.05	20.80	7.282	7.188	NPOC:7.188mg/L	NPOC:7.188mg/L	31	0	50	
Unknown	NPOC	272	272	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:17:12 PM	1	3	NPOC	20.51	20.80	7.080	7.188	NPOC:7.188mg/L	NPOC:7.188mg/L	31	0	50	
Unknown	NPOC	333	333	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:22:32 PM	1	1	NPOC	42.26	42.10	15.22	15.16	NPOC:15.16mg/L	NPOC:15.16mg/L	32	0	50	
Unknown	NPOC	333	333	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:25:14 PM	1	2	NPOC	42.17	42.10	15.18	15.16	NPOC:15.16mg/L	NPOC:15.16mg/L	32	0	50	
Unknown	NPOC	333	333	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:28:02 PM	1	3	NPOC	41.88	42.10	15.08	15.16	NPOC:15.16mg/L	NPOC:15.16mg/L	32	0	50	
Unknown	NPOC	296	296	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:33:09 PM	1	1	NPOC	21.41	21.10	7.416	7.302	NPOC:7.302mg/L	NPOC:7.302mg/L	33	0	50	
Unknown	NPOC	296	296	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:35:47 PM	1	2	NPOC	21.02	21.10	7.270	7.302	NPOC:7.302mg/L	NPOC:7.302mg/L	33	0	50	
Unknown	NPOC	296	296	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:38:17 PM	1	3	NPOC	20.88	21.10	7.218	7.302	NPOC:7.302mg/L	NPOC:7.302mg/L	33	0	50	
Unknown	NPOC	376	376	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:43:27 PM	1	1	NPOC	21.13	20.14	7.312	6.940	NPOC:6.940mg/L	NPOC:6.940mg/L	34	1	50	
Unknown	NPOC	376	376	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:46:00 PM	1	2	NPOC	20.38	20.14	7.031	6.940	NPOC:6.940mg/L	NPOC:6.940mg/L	34	0	50	
Unknown	NPOC	376	376	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:48:29 PM	1	3	NPOC	19.98	20.14	6.881	6.940	NPOC:6.940mg/L	NPOC:6.940mg/L	34	0	50	
Unknown	NPOC	376	376	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:51:10 PM	1	4	NPOC	20.05	20.14	6.907	6.940	NPOC:6.940mg/L	NPOC:6.940mg/L	34	0	50	
Unknown	NPOC	310	310	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:56:13 PM	1	1	NPOC	29.01	29.08	10.26	10.29	NPOC:10.29mg/L	NPOC:10.29mg/L	35	0	50	
Unknown	NPOC	310	310	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 6:58:59 PM	1	2	NPOC	29.31	29.08	10.37	10.29	NPOC:10.29mg/L	NPOC:10.29mg/L	35	0	50	
Unknown	NPOC	310	310	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:01:37 PM	1	3	NPOC	28.91	29.08	10.22	10.29	NPOC:10.29mg/L	NPOC:10.29mg/L	35	0	50	
Unknown	NPOC	278	278	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:07:04 PM	1	1	NPOC	77.42	77.22	28.38	28.30	NPOC:28.30mg/L	NPOC:28.30mg/L	36	0	50	
Unknown	NPOC	278	278	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:10:03 PM	1	2	NPOC	77.23	77.22	28.30	28.30	NPOC:28.30mg/L	NPOC:28.30mg/L	36	0	50	
Unknown	NPOC	278	278	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:12:51 PM	1	3	NPOC	77.00	77.22	28.22	28.30	NPOC:28.30mg/L	NPOC:28.30mg/L	36	0	50	
Unknown	NPOC	262	262	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:18:19 PM	1	1	NPOC	87.12	87.38	32.01	32.10	NPOC:32.10mg/L	NPOC:32.10mg/L	37	0	50	
Unknown	NPOC	262	262	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:21:14 PM	1	2	NPOC	88.00	87.38	32.33	32.10	NPOC:32.10mg/L	NPOC:32.10mg/L	37	0	50	
Unknown	NPOC	262	262	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:24:01 PM	1	3	NPOC	87.02	87.38	31.97	32.10	NPOC:32.10mg/L	NPOC:32.10mg/L	37	0	50	
Unknown	NPOC	244	244	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:29:06 PM	1	1	NPOC	14.10	13.98	4.681	4.637	NPOC:4.637mg/L	NPOC:4.637mg/L	38	0	50	
Unknown	NPOC	244	244	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:31:38 PM	1	2	NPOC	14.10	13.98	4.681	4.637	NPOC:4.637mg/L	NPOC:4.637mg/L	38	0	50	
Unknown	NPOC	244	244	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:34:10 PM	1	3	NPOC	13.75	13.98	4.550	4.637	NPOC:4.637mg/L	NPOC:4.637mg/L	38	0	50	
Unknown	NPOC	165	165	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:39:21 PM	1	1	NPOC	34.64	34.10	12.37	12.17	NPOC:12.17mg/L	NPOC:12.17mg/L	39	0	50	
Unknown	NPOC	165	165	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:42:01 PM	1	2	NPOC	33.86	34.10	12.08	12.17	NPOC:12.17mg/L	NPOC:12.17mg/L	39	0	50	
Unknown	NPOC	165	165	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:44:44 PM	1	3	NPOC	33.81	34.10	12.06	12.17	NPOC:12.17mg/L	NPOC:12.17mg/L	39	0	50	
Unknown	NPOC	260	260	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:49:59 PM	1	1	NPOC	31.82	32.18	11.31	11.45	NPOC:11.45mg/L	NPOC:11.45mg/L	40	0	50	
Unknown	NPOC	260	260	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:52:39 PM	1	2	NPOC	32.40	32.18	11.53	11.45	NPOC:11.45mg/L	NPOC:11.45mg/L	40	0	50	
Unknown	NPOC	260	260	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 7:55:31 PM	1	3	NPOC	32.33	32.18	11.50	11.45	NPOC:11.45mg/L	NPOC:11.45mg/L	40	0	50	
Unknown	NPOC	316	316	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:00:31 PM	1	1	NPOC	16.07	16.02	5.418	5.399	NPOC:5.399mg/L	NPOC:5.399mg/L	41	0	50	
Unknown	NPOC	316	316	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:03:09 PM	1	2	NPOC	16.12	16.02	5.437	5.399	NPOC:5.399mg/L	NPOC:5.399mg/L	41	0	50	
Unknown	NPOC	316	316	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:05:39 PM	1	3	NPOC	15.87	16.02	5.343	5.399	NPOC:5.399mg/L	NPOC:5.399mg/L	41	0	50	
Unknown	NPOC	381	381	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:10:56 PM	1	1	NPOC	65.10	65.50	23.77	23.91	NPOC:23.91mg/L	NPOC:23.91mg/L	42	0	50	
Unknown	NPOC	381	381	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:13:38 PM	1	2	NPOC	65.80	65.50	24.03	23.91	NPOC:23.91mg/L	NPOC:23.91mg/L	42	0	50	
Unknown	NPOC	381	381	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:16:37 PM	1	3	NPOC	65.59	65.50	23.95	23.91	NPOC:23.91mg/L	NPOC:23.91mg/L	42	0	50	
Unknown	NPOC	356	356	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:21:41 PM	1	1	NPOC	12.51	12.42	4.086	4.052	NPOC:4.052mg/L	NPOC:4.052mg/L	43	0	50	
Unknown	NPOC	356	356	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:24:14 PM	1	2	NPOC	12.40	12.42	4.045	4.052	NPOC:4.052mg/L	NPOC:4.052mg/L	43	0	50	
Unknown	NPOC	356	356	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:26:45 PM	1	3	NPOC	12.35	12.42	4.026	4.052	NPOC:4.052mg/L	NPOC:4.052mg/L	43	0	50	
Unknown	NPOC	319	319	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:32:02 PM	1	1	NPOC	77.07	77.70	28.24	28.48	NPOC:28.48mg/L	NPOC:28.48mg/L	44	0	50	
Unknown	NPOC	319	319	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:35:00 PM	1	2	NPOC	78.56	77.70	28.80	28.48	NPOC:28.48mg/L	NPOC:28.48mg/L	44	0	50	
Unknown	NPOC	319	319	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:37:46 PM	1	3	NPOC	77.47	77.70	28.39	28.48	NPOC:28.48mg/L	NPOC:28.48mg/L	44	0	50	
Unknown	NPOC	312	312	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:42:52 PM	1	1	NPOC	30.03	30.24	10.64	10.72	NPOC:10.72mg/L	NPOC:10.72mg/L	45	0	50	
Unknown	NPOC	312	312	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:45:25 PM	1	2	NPOC	30.24	30.24	10.72	10.72	NPOC:10.72mg/L	NPOC:10.72mg/L	45	0	50	
Unknown	NPOC	312	312	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:48:03 PM	1	3	NPOC	30.46	30.24	10.80	10.72	NPOC:10.72mg/L	NPOC:10.72mg/L	45	0	50	
Unknown	NPOC	276	276	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:53:33 PM	1	1	NPOC	76.92	77.32	28.19	28.34	NPOC:28.34mg/L	NPOC:28.34mg/L	46	0	50	
Unknown	NPOC	276	276	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:56:20 PM	1	2	NPOC	77.26	77.32	28.32	28.34	NPOC:28.34mg/L	NPOC:28.34mg/L	46	0	50	
Unknown	NPOC	276	276	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 8:59:06 PM	1	3	NPOC	77.77	77.32	28.51	28.34	NPOC:28.34mg/L	NPOC:28.34mg/L	46	0	50	
Unknown	NPOC	254	254	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:04:17 PM	1	1	NPOC	30.14	30.10	10.68	10.67	NPOC:10.67mg/L	NPOC:10.67mg/L	47	0	50	
Unknown	NPOC	254	254	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:06:58 PM	1	2	NPOC	30.23	30.10	10.72	10.67	NPOC:10.67mg/L	NPOC:10.67mg/L	47	0	50	
Unknown	NPOC	254	254	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:09:35 PM	1	3	NPOC	29.92	30.10	10.60	10.67	NPOC:10.67mg/L	NPOC:10.67mg/L	47	0	50	
Unknown	NPOC	234	234	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:14:47 PM	1	1	NPOC	42.93	43.24	15.47	15.58	NPOC:15.58mg/L	NPOC:15.58mg/L	48	0	50	
Unknown	NPOC	234	234	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:17:26 PM	1	2	NPOC	43.43	43.24	15.66	15.58	NPOC:15.58mg/L	NPOC:15.58mg/L	48	0	50	
Unknown	NPOC	234	234	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:20:16 PM	1	3	NPOC	43.35	43.24	15.63	15.58	NPOC:15.58mg/L	NPOC:15.58mg/L	48	0	50	
Unknown	NPOC	C0	C0	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:24:55 PM	1	1	NPOC	2.118	2.083	0.1972	0.1841	NPOC:0.1841mg/L	NPOC:0.1841mg/L	49	0	50	
Unknown	NPOC	C0	C0	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:27:04 PM	1	2	NPOC	2.121	2.083	0.1984	0.1841	NPOC:0.1841mg/L	NPOC:0.1841mg/L	49	0	50	
Unknown	NPOC	C0	C0	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:29:13 PM	1	3	NPOC	2.010	2.083	0.1568	0.1841	NPOC:0.1841mg/L	NPOC:0.1841mg/L	49	0	50	
Unknown	NPOC	C10	C10	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:34:29 PM	1	1	NPOC	28.57	28.94	10.10	10.23	NPOC:10.23mg/L	NPOC:10.23mg/L	50	0	50	
Unknown	NPOC	C10	C10	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:37:08 PM	1	2	NPOC	30.32	28.94	10.75	10.23	NPOC:10.23mg/L	NPOC:10.23mg/L	50	1	50	
Unknown	NPOC	C10	C10	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:39:48 PM	1	3	NPOC	29.13	28.94	10.31	10.23	NPOC:10.23mg/L	NPOC:10.23mg/L	50	0	50	
Unknown	NPOC	C10	C10	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:42:29 PM	1	4	NPOC	29.11	28.94	10.30	10.23	NPOC:10.23mg/L	NPOC:10.23mg/L	50	0	50	
Unknown	NPOC	331	331	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:47:49 PM	1	1	NPOC	81.65	81.91	29.96	30.06	NPOC:30.06mg/L	NPOC:30.06mg/L	51	0	50	
Unknown	NPOC	331	331	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:50:43 PM	1	2	NPOC	82.34	81.91	30.22	30.06	NPOC:30.06mg/L	NPOC:30.06mg/L	51	0	50	
Unknown	NPOC	331	331	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:53:33 PM	1	3	NPOC	81.75	81.91	30.00	30.06	NPOC:30.06mg/L	NPOC:30.06mg/L	51	0	50	
Unknown	NPOC	348	348	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 9:58:41 PM	1	1	NPOC	22.30	22.34	7.749	7.766	NPOC:7.766mg/L	NPOC:7.766mg/L	52	0	50	
Unknown	NPOC	348	348	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:01:11 PM	1	2	NPOC	22.47	22.34	7.813	7.766	NPOC:7.766mg/L	NPOC:7.766mg/L	52	0	50	
Unknown	NPOC	348	348	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:03:48 PM	1	3	NPOC	22.26	22.34	7.734	7.766	NPOC:7.766mg/L	NPOC:7.766mg/L	52	0	50	
