projectID,sampleID,lakeID,siteID,dateSet,dateSample,gear,groupName,fishID,fishNum,species,fishLength,standardLength,fishWeight,caughtBy,jumperDescription,useTagMarkRecap,tagID,oldTag,tagApply,tagRecapture,tagApplyType,tagRecaptureType,clipApply,clipRecapture,sex,mortality,removed,otolithSample,tissueSampled,dietSampled,stomachRemoved,gillArchRemoved,pectoralFinRemoved,gonadRemoved,leftEyeRemoved,finClipCollected,photo,gonadWeight,rectalTemp,gonadSqueze,sexualStage_MaierScale,gpsWaypoint,finClipBox,spineSample,scaleSample,comments,entryFile
3,FE_WholeShoreline_20190801_1100_AN_MarkRecap.20120228,FE,WholeShoreline,8/1/2019,8/1/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190801_1100_AN_MarkRecap.20120228_14,14,largemouth_bass,296,NA,309,NA,NA,NA,NA,NA,,900F224000125086,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-01_1100.csv
3,FE_WholeShoreline_20190801_1100_AN_MarkRecap.20120228,FE,WholeShoreline,8/1/2019,8/1/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190801_1100_AN_MarkRecap.20120228_15,15,largemouth_bass,295,NA,324,NA,NA,NA,NA,NA,,900F224000125031,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-01_1100.csv
3,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228,FE,WholeShoreline,8/1/2019,8/1/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228_1,1,largemouth_bass,275,NA,274,NA,NA,NA,NA,NA,,900F67000093000,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-01_2008.csv
3,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228,FE,WholeShoreline,8/1/2019,8/1/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228_2,2,largemouth_bass,229,NA,152,NA,NA,NA,NA,NA,,900F67000093038,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-01_2008.csv
3,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228,FE,WholeShoreline,8/1/2019,8/1/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228_3,3,largemouth_bass,324,NA,347,NA,NA,NA,NA,NA,,900F224000125399,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-01_2008.csv
3,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228,FE,WholeShoreline,8/1/2019,8/1/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228_4,4,largemouth_bass,336,NA,402,NA,NA,NA,NA,NA,,177417902,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-01_2008.csv
3,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228,FE,WholeShoreline,8/1/2019,8/1/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228_5,5,largemouth_bass,332,NA,422,NA,NA,NA,NA,NA,,168273389,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-01_2008.csv
3,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228,FE,WholeShoreline,8/1/2019,8/1/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228_6,6,largemouth_bass,238,NA,163,NA,NA,NA,NA,NA,900F67000152279,,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,recorded as a recap but not in the db,LongLake2019_FE_2019-08-01_2008.csv
3,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228,FE,WholeShoreline,8/1/2019,8/1/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228_7,7,largemouth_bass,196,NA,99,NA,NA,NA,NA,NA,900F67000152109,,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,recorded as a recap but not in the db,LongLake2019_FE_2019-08-01_2008.csv
3,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228,FE,WholeShoreline,8/1/2019,8/1/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228_8,8,largemouth_bass,308,NA,320,NA,NA,NA,NA,NA,,900F224000104769,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-01_2008.csv
3,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228,FE,WholeShoreline,8/1/2019,8/1/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228_9,9,largemouth_bass,320,NA,375,NA,NA,NA,NA,NA,,900F224000116967,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-01_2008.csv
3,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228,FE,WholeShoreline,8/1/2019,8/1/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228_10,10,largemouth_bass,290,NA,258,NA,NA,NA,NA,NA,900F6700009310 ,,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,recorded as a recap but not in the db,LongLake2019_FE_2019-08-01_2008.csv
3,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228,FE,WholeShoreline,8/1/2019,8/1/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228_11,11,largemouth_bass,345,NA,388,NA,NA,NA,NA,NA,10010008032,,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,recorded as a recap but not in the db,LongLake2019_FE_2019-08-01_2008.csv
3,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228,FE,WholeShoreline,8/1/2019,8/1/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190801_2008_AN_MarkRecap.20120228_12,12,largemouth_bass,NA,NA,NA,NA,NA,NA,NA,NA,,2008-032,,,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing length and weight also floy tag id is 2008-32 but as 2008023 or 2008-032 in the database,LongLake2019_FE_2019-08-01_2008.csv
3,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228,FE,WholeShoreline,8/14/2019,8/14/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228_1,1,largemouth_bass,291,NA,375,NA,NA,NA,NA,NA,900F6700015211,,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-14_1830.csv
3,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228,FE,WholeShoreline,8/14/2019,8/14/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228_2,2,largemouth_bass,281,NA,300,NA,NA,NA,NA,NA,,900F67000093042,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-14_1830.csv
3,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228,FE,WholeShoreline,8/14/2019,8/14/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228_3,3,largemouth_bass,269,NA,216,NA,NA,NA,NA,NA,,900F67000093171,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-14_1830.csv
3,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228,FE,WholeShoreline,8/14/2019,8/14/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228_4,4,largemouth_bass,325,NA,315,NA,NA,NA,NA,NA,,168273293,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-14_1830.csv
3,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228,FE,WholeShoreline,8/14/2019,8/14/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228_5,5,largemouth_bass,292,NA,299,NA,NA,NA,NA,NA,,900F224000125349,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-14_1830.csv
3,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228,FE,WholeShoreline,8/14/2019,8/14/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228_6,6,largemouth_bass,307,NA,310,NA,NA,NA,NA,NA,,900F224000104769,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-14_1830.csv
3,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228,FE,WholeShoreline,8/14/2019,8/14/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228_7,7,largemouth_bass,259,NA,220,NA,NA,NA,NA,NA,,900F224000119842,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-14_1830.csv
3,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228,FE,WholeShoreline,8/14/2019,8/14/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228_8,8,largemouth_bass,329,NA,369,NA,NA,NA,NA,NA,,900F224000002446,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-14_1830.csv
3,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228,FE,WholeShoreline,8/14/2019,8/14/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228_9,9,largemouth_bass,320,NA,398,NA,NA,NA,NA,NA,,900F224000104690,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-14_1830.csv
3,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228,FE,WholeShoreline,8/14/2019,8/14/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228_10,10,largemouth_bass,250,NA,199,NA,NA,NA,NA,NA,,900F224000100566,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-14_1830.csv
3,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228,FE,WholeShoreline,8/14/2019,8/14/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190814_1830_AN_MarkRecap.20120228_11,11,largemouth_bass,322,NA,354,NA,NA,NA,NA,NA,,900F224000125399,,,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-14_1830.csv
3,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228,FE,WholeShoreline,8/17/2019,8/17/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228_1,1,largemouth_bass,265,NA,269,NA,NA,NA,NA,NA,,900F67000093025,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-17_1100.csv
3,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228,FE,WholeShoreline,8/17/2019,8/17/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228_2,2,largemouth_bass,292,NA,250,NA,NA,NA,NA,NA,,900F67000093110,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-17_1100.csv
3,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228,FE,WholeShoreline,8/17/2019,8/17/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228_3,3,largemouth_bass,302,NA,305,NA,NA,NA,NA,NA,,178752296,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-17_1100.csv
3,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228,FE,WholeShoreline,8/17/2019,8/17/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228_4,4,largemouth_bass,302,NA,328,NA,NA,NA,NA,NA,,900F224000125227,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-17_1100.csv
3,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228,FE,WholeShoreline,8/17/2019,8/17/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228_5,5,largemouth_bass,320,NA,379,NA,NA,NA,NA,NA,,900F224000125037,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-17_1100.csv
3,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228,FE,WholeShoreline,8/17/2019,8/17/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228_6,6,largemouth_bass,330,NA,348,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,recorded as 999.000001 but not in database and not sure how to fix to be even close to something in the database,LongLake2019_FE_2019-08-17_1100.csv
3,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228,FE,WholeShoreline,8/17/2019,8/17/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228_7,7,largemouth_bass,332,NA,418,NA,NA,NA,NA,NA,,900F224000002651,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-17_1100.csv
3,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228,FE,WholeShoreline,8/17/2019,8/17/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228_8,8,largemouth_bass,307,NA,309,NA,NA,NA,NA,NA,,900F224000125086,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-17_1100.csv
3,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228,FE,WholeShoreline,8/17/2019,8/17/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228_9,9,largemouth_bass,333,NA,425,NA,NA,NA,NA,NA,,168273389,,,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-17_1100.csv
3,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228,FE,WholeShoreline,8/17/2019,8/17/2019,AN,MarkRecap.20120228,FE_WholeShoreline_20190817_1100_AN_MarkRecap.20120228_10,10,largemouth_bass,310,NA,382,NA,NA,NA,NA,NA,,178752259,,,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_FE_2019-08-17_1100.csv
3,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228,WL,WholeShoreline,5/15/2019,5/15/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228_1,1,largemouth_bass,351,NA,489,NA,NA,NA,NA,NA,,900F224000002665,,pit,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-05-15_1015.csv
3,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228,WL,WholeShoreline,5/15/2019,5/15/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228_2,2,largemouth_bass,340,NA,445,NA,NA,NA,NA,NA,,900F224000116777,,pit,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-05-15_1015.csv
3,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228,WL,WholeShoreline,5/15/2019,5/15/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228_3,3,largemouth_bass,343,NA,444,NA,NA,NA,NA,NA,2008180,,,Floy,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,recorded as a recap but not in the db,LongLake2019_WL_2019-05-15_1015.csv
3,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228,WL,WholeShoreline,5/15/2019,5/15/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228_4,4,largemouth_bass,365,NA,481,NA,NA,NA,NA,NA,,900F224000116582,,pit,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-05-15_1015.csv
3,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228,WL,WholeShoreline,5/15/2019,5/15/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228_5,5,largemouth_bass,333,NA,453,NA,NA,NA,NA,NA,,900F224000125118,,pit,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-05-15_1015.csv
3,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228,WL,WholeShoreline,5/15/2019,5/15/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228_6,6,largemouth_bass,337,NA,450,NA,NA,NA,NA,NA,,900F224000125047,,pit,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-05-15_1015.csv
3,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228,WL,WholeShoreline,5/15/2019,5/15/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228_7,7,largemouth_bass,337,NA,483,NA,NA,NA,NA,NA,,900F224000125215,,pit,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-05-15_1015.csv
3,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228,WL,WholeShoreline,5/15/2019,5/15/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228_8,8,largemouth_bass,323,NA,410,NA,NA,NA,NA,NA,,900F224000116519,,pit,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-05-15_1015.csv
3,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228,WL,WholeShoreline,5/15/2019,5/15/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228_9,9,largemouth_bass,328,NA,452,NA,NA,NA,NA,NA,,900F224000125057,,pit,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-05-15_1015.csv
3,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228,WL,WholeShoreline,5/15/2019,5/15/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190515_1015_AN_MarkRecap.20120228_10,10,largemouth_bass,315,NA,430,NA,NA,NA,NA,NA,,900F224000105762,,pit,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-05-15_1015.csv
3,WL_WholeShoreline_20190516_1845_AN_MarkRecap.20120228,WL,WholeShoreline,5/16/2019,5/16/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190516_1845_AN_MarkRecap.20120228_1,1,largemouth_bass,295,NA,282,NA,NA,NA,NA,NA,,900F67000049862,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-05-16_1845.csv
3,WL_WholeShoreline_20190516_1845_AN_MarkRecap.20120228,WL,WholeShoreline,5/16/2019,5/16/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190516_1845_AN_MarkRecap.20120228_2,2,largemouth_bass,357,NA,550,NA,NA,NA,NA,NA,,900F224000125299,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-05-16_1845.csv
3,WL_WholeShoreline_20190516_1845_AN_MarkRecap.20120228,WL,WholeShoreline,5/16/2019,5/16/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190516_1845_AN_MarkRecap.20120228_3,3,largemouth_bass,342,NA,457,NA,NA,NA,NA,NA,,178752169,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-05-16_1845.csv
3,WL_WholeShoreline_20190516_1845_AN_MarkRecap.20120228,WL,WholeShoreline,5/16/2019,5/16/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190516_1845_AN_MarkRecap.20120228_4,4,largemouth_bass,309,NA,402,NA,NA,NA,NA,NA,,900F224000104746,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-05-16_1845.csv
3,WL_WholeShoreline_20190516_1845_AN_MarkRecap.20120228,WL,WholeShoreline,5/16/2019,5/16/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190516_1845_AN_MarkRecap.20120228_5,5,largemouth_bass,NA,NA,NA,NA,NA,NA,NA,NA,,900F224000001975,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jumped out before measurement,LongLake2019_WL_2019-05-16_1845.csv
3,WL_WholeShoreline_20190516_1845_AN_MarkRecap.20120228,WL,WholeShoreline,5/16/2019,5/16/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190516_1845_AN_MarkRecap.20120228_6,6,largemouth_bass,314,NA,395,NA,NA,NA,NA,NA,,900F224000125100,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-05-16_1845.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_1,1,largemouth_bass,330,NA,476,NA,NA,NA,NA,NA,,900F224000125042,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_2,2,largemouth_bass,NA,NA,NA,NA,NA,NA,NA,NA,,900F224000104705,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJ dropped before data,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_3,3,largemouth_bass,312,NA,394,NA,NA,NA,NA,NA,,900F224000125019,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_4,4,largemouth_bass,322,NA,394,NA,NA,NA,NA,NA,,900F224000001721,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_5,5,largemouth_bass,311,NA,370,NA,NA,NA,NA,NA,900F6700009305,,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,recorded as recap but not in db because too short of a tag id so switched to apply,LongLake2019_WL_2019-06-05_1730.csv
